"RowIndex","Agent1","Agent2","CountryCode1","CountryCode2","Year","Theta1","Theta2","Lambda1","Lambda2","Prob_SQ","Prob_ACQ1","Prob_ACQ2","Prob_NEGO","Prob_CAP1","Prob_CAP2","Prob_WAR","Prediction","GroundTruth","PredictionCorrect","TotalProbability","U1_Acq1","U1_Acq2","U1_Cap1","U1_Cap2","U1_Nego","U1_SQ","U1_War1","U1_War2","U2_Acq1","U2_Acq2","U2_Cap1","U2_Cap2","U2_Nego","U2_SQ","U2_War1","U2_War2"
436,"RUSSIAN FEDERATION","TURKEY",365,640,1945,0,0,1,1,0.29762381518611486,0.008158056211164801,0.6756968523410793,0.00017410636900952277,0.0002887141676414757,0.006793328962772753,0.011265126762217352,"ACQ2","NEGO",0,1.,-1.164469,0.340425,-1.366133,0.709659,0.036943,-0.462504,0.305345,0.204513,1.676217,-0.047705,1.731993,-0.927109,0.160193,1.,-0.663435,-0.223733
437,"UNITED KINGDOM","ARGENTINA",200,160,1948,0,0,1,1,0.13063570087555645,0.33353079488291976,0.15080576909114116,0.18701906378896263,0.16048690818669045,0.020193278926270507,0.017328484248459092,"ACQ1","NEGO",0,1.,-1.727032,1.948381,-2.557287,1.860246,-1.103151,0.519224,-1.606414,-2.021542,1.12267,-1.902601,0.636059,-1.965413,0.932644,-0.828427,0.383221,0.414628
438,"SYRIAN ARAB REPUBLIC","JORDAN",652,663,1949,0,0,1,1,0.5331612535479581,0.07894828739168944,0.33786136232158676,0.020866050317004177,0.02850122506305662,0.00027973181961710484,0.00038208953908772775,"SQ","NEGO",0,0.9999999999999999,-1.249322,1.194602,-2.187454,1.196983,-1.098122,-0.038482,-1.564807,-2.033873,1.590289,-0.976637,1.624893,-1.077431,1.331557,0.465916,1.265366,1.315763
439,"CHINA","INDIA",710,750,1950,0,0,1,1,0.24958107489474254,0.014911774830773241,0.6940401804766283,0.00011536802908252039,0.0002045569821307456,0.014838019202070805,0.02630902558457184,"ACQ2","NEGO",0,1.,-0.796938,1.441376,-1.170718,1.171325,0.604741,0.43124,0.1478,-0.03909,1.043787,-1.083951,0.949466,-1.86523,-0.618569,-0.02558,-1.494169,-1.10353
440,"UNITED KINGDOM","IRAN, ISLAMIC REPUBLIC OF",200,630,1951,0,0,1,1,0.26494670841955964,0.012548062295864098,0.6898341969520505,0.0017888070522405009,0.00294478065358508,0.010557467417011504,0.017379977209688695,"ACQ2","NEGO",0,1.,-0.809378,1.131033,-0.88436,0.949682,0.985537,0.196051,0.766696,0.729205,0.873984,-0.983015,0.861818,-1.920959,-0.867777,-0.065015,-1.817888,-1.348915
441,"ECUADOR","PERU",130,135,1953,0,0,1,1,0.2355193178856039,0.29573629523332556,0.20780647871709365,0.02460068369434975,0.0356697759025165,0.08190673280029809,0.11876071576681255,"ACQ1","NEGO",0,1.,-0.449605,-0.447871,-1.144707,-0.311052,-0.449076,-0.448738,-0.659808,-1.007359,-0.669989,-0.671545,-0.357822,-0.975891,-0.670462,-0.670767,-0.662642,-0.510469
442,"None","ITALY",345,325,1953,0,0,1,1,0.5446480190849086,0.009611314611664737,0.43801115501043214,0.0016672213191760534,0.0038603603023578616,0.0006641429006283515,0.0015377867708322877,"SQ","NEGO",0,1.,-0.981232,0.740057,-1.805898,0.764591,-0.679432,-0.139925,-1.067232,-1.479565,1.441109,-0.424186,1.542252,-0.701348,0.924121,0.622009,0.748103,0.886684
443,"UNITED STATES","SWITZERLAND",2,225,1954,0,0,1,1,0.1349595732915098,0.0644619482743781,0.541795734920898,0.00041606667502139114,0.0012459423147350502,0.06436750327560509,0.1927532312478525,"ACQ2","NEGO",0,1.,-1.504395,0.393289,-1.575788,1.027922,0.257807,-0.683425,0.856743,0.821046,0.747856,-1.379943,0.972992,-2.05052,-0.678998,-0.406007,-1.124441,-0.789152
444,"PERU","ECUADOR",135,130,1955,0,0,1,1,0.36233434565951583,0.1278466234608631,0.3768505033763788,0.014773418214741455,0.02106652915500977,0.04003692081666278,0.05709165931682825,"ACQ2","NEGO",0,1.,-0.683779,-0.682233,-1.026779,-0.233498,-0.682764,-0.683006,-0.405528,-0.577027,-0.453377,-0.455107,-0.218698,-1.111509,-0.454512,-0.454242,-0.876236,-0.548034
445,"INDIA","CHINA",750,710,1955,0,0,1,1,0.15336991102218397,0.2036163761737694,0.2762541852613735,0.03756823577891365,0.11364316209925687,0.05355259636885422,0.16199553329564836,"ACQ2","NEGO",0,1.,-1.037729,1.035902,-1.684463,1.036307,-0.305186,-0.001147,-0.628148,-0.951515,1.532945,-0.640432,1.533337,-1.298175,0.103421,0.593715,-0.553929,-0.225058
446,"CHINA","INDIA",710,750,1956,0,0,1,1,0.1984489040763053,0.15880087567336568,0.3570417227208917,0.04198243513769747,0.10242470938557315,0.041079511038280676,0.10022184196788604,"ACQ2","NEGO",0,1.,-0.638991,1.534261,-1.283734,1.322654,0.133071,0.595646,-0.400908,-0.723279,1.004558,-1.056584,0.79283,-1.701123,-0.32393,-0.032555,-1.180198,-0.857928
447,"INDIA","CHINA",750,710,1958,0,0,1,1,0.14523323848920283,0.22687841198561504,0.24506155153923054,0.04089875920201858,0.1253546987865879,0.05327757382787993,0.16329576616946517,"ACQ2","NEGO",0,1.,-1.049009,1.013735,-1.713342,1.021147,-0.356614,-0.022082,-0.681368,-1.013535,1.577117,-0.587314,1.584623,-1.247386,0.148438,0.661517,-0.504126,-0.174091
448,"SOMALIA","ETHIOPIA",520,530,1961,0,0,1,1,0.5233361303845726,0.057208238947345,0.3781214636091829,0.016632706143663557,0.024161523240858695,0.00022014448634781518,0.00031979318802947694,"SQ","NEGO",0,1.0000000000000002,-1.006881,1.075838,-1.837854,1.0685,-0.654845,0.043415,-1.07767,-1.493156,1.054341,-1.020379,1.019186,-1.210639,0.659606,0.021333,0.434191,0.529321
449,"CAMBODIA","THAILAND",811,800,1961,0,0,1,1,0.08718941118057556,0.33294503898047667,0.12033799140960198,0.05570971353174932,0.17672638814081895,0.05442872217522132,0.1726627345815562,"ACQ1","NEGO",0,1.,-0.99262,1.421439,-1.691035,1.33042,-0.264575,0.301803,-0.704802,-1.05401,1.506025,-0.922474,1.376356,-1.492827,0.120924,0.416668,-0.579098,-0.293922
450,"FRANCE","BRAZIL",220,140,1963,0,0,1,1,0.4243480292067116,0.07555255513284737,0.4245168101239661,0.03928384205535167,0.03627415259893138,0.000012795601753251939,0.000011815280438675504,"ACQ2","NEGO",0,1.,-1.291971,1.858373,-2.08676,1.726404,-0.645488,0.643089,-1.174851,-1.572246,0.69994,-1.746266,0.135164,-1.868044,0.402047,-0.780445,-0.284506,-0.223617
451,"RUSSIAN FEDERATION","CHINA",365,710,1964,0,0,1,1,0.23141433089529245,0.12009372852656011,0.4269328241483619,0.013886788073414336,0.03270659471976223,0.05214714874655704,0.12281858489005185,"ACQ2","NEGO",0,1.,-0.818248,0.450654,-1.281092,0.557294,-0.13665,-0.198526,-0.261433,-0.492855,0.888606,-0.492928,0.979923,-1.032956,0.14254,0.217266,-0.306171,-0.036157
452,"INDIA","CHINA",750,710,1964,0,0,1,1,0.06408230371749729,0.2844361858990974,0.11978829605468194,0.030206701671813278,0.11993212278825795,0.07676561787253279,0.30478877199611926,"WAR1","NEGO",0,1.,-1.201162,0.868949,-1.779461,0.956948,-0.328193,-0.208675,-0.529343,-0.818492,1.282887,-0.953964,1.40369,-1.375063,0.340952,0.217266,0.040655,0.251204
453,"IRAQ","KUWAIT",645,690,1967,0,0,1,1,0.3500475591154194,0.1415756396157134,0.3619765276625915,0.01637648035120628,0.02310973248682987,0.04434145210685213,0.06257260866138745,"ACQ2","NEGO",0,1.,-0.623912,-0.622316,-0.989835,-0.227213,-0.6229,-0.623114,-0.410759,-0.59372,-0.295115,-0.296954,-0.066797,-0.930539,-0.29628,-0.296035,-0.701546,-0.384754
454,"VENEZUELA","GUYANA",101,110,1969,0,0,1,1,0.12215160668288384,0.05747341021857932,0.5578851097500644,0.0016162036462018406,0.004695887639119063,0.06559402371274746,0.19058375835040403,"ACQ2","NEGO",0,1.,-1.573667,0.514157,-1.620702,1.168527,0.415957,-0.686667,1.046809,1.023292,0.704434,-1.518367,0.911647,-2.216602,-0.847603,-0.542707,-1.338626,-0.989508
455,"UNITED KINGDOM","SPAIN",200,230,1969,0,0,1,1,0.2714743889085042,0.027926506604696182,0.635250984919027,0.0037060300330615595,0.00684282909579521,0.019252101340573518,0.03554715909834241,"ACQ2","NEGO",0,1.0000000000000002,-0.486481,1.552264,-0.951099,1.184346,0.605026,0.687208,0.004798,-0.227511,0.93591,-1.000593,0.761838,-1.747289,-0.510069,-0.039262,-1.430837,-1.057489
456,"ZIMBABWE","ZAMBIA",552,551,1969,0,0,1,1,0.06785252999558845,0.22261921849172536,0.1657417191833532,0.023087670163844175,0.07194866692392243,0.10901721184950434,0.339732983392062,"WAR1","NEGO",0,1.,-1.024517,1.021203,-1.493092,1.0223,0.06263,-0.002066,-0.17056,-0.404848,0.154697,-1.430357,0.156434,-1.589113,-0.09694,-0.734436,-0.253958,-0.17458
457,"UNITED KINGDOM","GUATEMALA",200,90,1972,0,0,1,1,0.06920305004062521,0.39778765784060943,0.07898630120921801,0.055903041486657104,0.216150978244386,0.03739190825091664,0.14457706292758757,"ACQ1","NEGO",0,1.,-1.346871,1.906237,-2.122681,1.744013,-0.617557,0.723605,-1.167687,-1.555592,1.53841,-1.610085,1.224084,-2.175695,-0.242412,-0.073261,-1.122348,-0.839543
458,"URUGUAY","ARGENTINA",165,160,1973,0,0,1,1,0.3082566422525234,0.2288764767448505,0.26563580889240496,0.008690739269878412,0.011027641973607836,0.07823748280183694,0.09927520806489792,"SQ","NEGO",0,1.,-0.239575,-0.237701,-1.117583,-0.208589,-0.239347,-0.238638,-0.649238,-1.088242,-0.776404,-0.777865,-0.566817,-0.899602,-0.776582,-0.777135,-0.688731,-0.627863
459,"SOMALIA","ETHIOPIA",520,530,1973,0,0,1,1,0.02602497543509604,0.16514289517673167,0.1101117893455326,0.006908818831941399,0.03937975866169851,0.09737894512473597,0.5550528174242639,"WAR1","NEGO",0,1.0000000000000002,-1.434859,0.169858,-1.683039,0.719424,-0.228401,-0.730981,0.197076,0.072986,0.132528,-1.448397,0.687904,-1.68863,-0.247262,-0.758029,0.067881,0.187997
460,"RUSSIAN FEDERATION","ISRAEL",365,666,1974,0,0,1,1,0.17120887371188276,0.07616773201507433,0.5208892056871661,0.0039742307232798445,0.010471250426603951,0.0597803180076723,0.1575083894283207,"ACQ2","NEGO",0,1.,-1.000033,1.176893,-1.377162,1.105636,0.355911,0.114402,0.096089,-0.092475,0.819225,-1.203621,0.770259,-1.775595,-0.33779,-0.238696,-0.958731,-0.672744
461,"GUATEMALA","UNITED KINGDOM",90,200,1975,0,0,1,1,0.056878995236822924,0.4419222740438873,0.057152381064293004,0.04356985670388747,0.19609111354192893,0.03715682901597996,0.16722855039320042,"ACQ1","NEGO",0,1.,-1.400961,1.70141,-2.178614,1.633877,-0.711159,0.303727,-1.167518,-1.556345,1.83225,-1.280545,1.741649,-1.982248,-0.352007,0.598113,-1.144311,-0.79346
462,"VIET NAM","CHINA",816,710,1975,0,0,1,1,0.5194311361697475,0.08186362376316741,0.344423283961403,0.022956025474803233,0.03119767546622744,0.00005436800764958976,0.00007388715700193788,"SQ","NEGO",0,1.,-1.078862,1.006663,-1.967416,1.011729,-0.846439,-0.045465,-1.285649,-1.729926,1.170965,-0.976021,1.210839,-1.098975,0.906984,0.125068,0.823905,0.885382
463,"RUSSIAN FEDERATION","JAPAN",365,740,1976,0,0,1,1,0.10114951400445442,0.25265421225234336,0.18474208774492368,0.04651330232707136,0.12975617756829572,0.07525342709296981,0.20993127900994163,"ACQ1","NEGO",0,1.,-0.986518,1.272864,-1.59808,1.19896,-0.108889,0.190258,-0.488573,-0.794355,0.8742,-1.218846,0.75448,-1.589592,0.098211,-0.217838,-0.392255,-0.206882
464,"TURKEY","GREECE",640,350,1976,0,0,1,1,0.035466057790063184,0.4921873893335519,0.03174862257144772,0.09882496247884098,0.1112436428840924,0.10845053142665347,0.12207879351535036,"ACQ1","NEGO",0,1.,0.19046,0.192531,0.134656,0.011722,0.192416,0.191496,-0.016296,-0.044198,0.73637,0.734269,0.728626,-0.225293,0.734354,0.735319,-0.232951,0.246829
465,"IRAQ","SYRIAN ARAB REPUBLIC",645,652,1976,0,0,1,1,0.3106585050491327,0.1801507974766589,0.32229303733286574,0.021115946391982856,0.026750082764720677,0.06133336143364694,0.0776982695509921,"ACQ2","NEGO",0,0.9999999999999999,-0.319777,-0.274787,-0.603225,-0.061749,-0.287539,-0.29731,-0.216225,-0.357949,-0.383173,-0.426385,-0.293994,-1.126433,-0.413423,-0.404814,-1.024293,-0.674269
466,"GUATEMALA","UNITED KINGDOM",90,200,1977,0,0,1,1,0.41817173950519887,0.08255781699661388,0.4169531978494528,0.008291184123030728,0.03944143407440876,0.00600737032355983,0.02857725712773518,"SQ","NEGO",0,1.,-1.422743,1.772398,-2.236388,1.7003,-0.827312,0.386885,-1.306233,-1.713055,1.850126,-1.345868,1.736536,-2.052267,-0.407521,0.586877,-1.22751,-0.874311
467,"PERU","CHILE",135,155,1977,0,0,1,1,0.01935891666313222,0.5022826286218143,0.017752614882073636,0.04553104248779446,0.057858753600846885,0.1573116446723718,0.19990439907196678,"ACQ1","NEGO",0,1.,-0.291157,-0.289314,-0.758824,-0.134812,-0.290176,-0.290235,-0.369508,-0.603342,-0.593457,-0.595078,-0.457576,-1.126903,-0.594319,-0.594268,-0.990264,-0.724351
468,"CHILE","PERU",155,135,1977,0,0,1,1,0.0005606342342506618,0.5129213810188401,0.0005311941406425273,0.0511239095140295,0.0765166841716461,0.14352846549099732,0.21481773142959384,"ACQ1","NEGO",0,1.,-0.595078,-0.593457,-1.126903,-0.315236,-0.594319,-0.594268,-0.582011,-0.847924,-0.289314,-0.291157,0.027034,-0.758824,-0.290176,-0.290235,-0.441496,-0.207662
469,"CHILE","ARGENTINA",155,160,1977,0,0,1,1,0.2580091325045911,0.24715594110234212,0.25273309015616807,0.024524589872097213,0.03883271767938834,0.06918911846638735,0.10955541021902575,"SQ","NEGO",0,1.,-0.595078,-0.593457,-1.263877,-0.396635,-0.594541,-0.594268,-0.732119,-1.066518,-0.731614,-0.733116,-0.333757,-1.063624,-0.73211,-0.732365,-0.664761,-0.499507
470,"ETHIOPIA","SUDAN",530,625,1977,0,0,1,1,0.21207143953321927,0.04083646477640114,0.6264608321730559,0.0016168526697346915,0.003568167507610147,0.035999776350083716,0.0794464669898951,"ACQ2","NEGO",0,1.,-1.459691,0.183383,-1.477648,0.913885,0.153878,-0.74386,0.875401,0.866423,0.164419,-1.466302,0.345546,-2.222806,-1.069228,-0.757501,-1.644604,-1.266352
471,"LIBYAN ARAB JAMAHIRIYA","TUNISIA",620,616,1977,0,0,1,1,0.04138017882898784,0.4855865046697384,0.03714504890315182,0.047125765079462804,0.05430420271576219,0.15539394922424365,0.17906435057865328,"ACQ1","NEGO",0,1.,-0.028218,-0.02623,-0.335972,-0.007385,-0.026842,-0.027224,-0.161873,-0.315751,-0.112926,-0.114871,-0.104546,-0.807051,-0.114272,-0.113899,-0.798072,-0.451982
472,"LIBYAN ARAB JAMAHIRIYA","SUDAN",620,625,1979,0,0,1,1,0.0066831161436061645,0.5268355654150585,0.00584337332079566,0.037439889265036795,0.04416629351587309,0.1738950006769237,0.20513676166270609,"ACQ1","NEGO",0,1.,-0.11299,-0.111044,-0.55256,-0.048266,-0.111899,-0.112017,-0.268907,-0.488692,-0.371514,-0.373302,-0.322245,-0.933464,-0.372516,-0.372408,-0.883408,-0.603327
473,"LIBYAN ARAB JAMAHIRIYA","EGYPT",620,651,1979,0,0,1,1,0.1033497038263209,0.45215425974092627,0.08269704039967196,0.005995873688180913,0.006938938936434712,0.16171440891743846,0.1871497744910267,"ACQ1","NEGO",0,0.9999999999999999,-0.11299,-0.111044,-0.858108,-0.082493,-0.112494,-0.112017,-0.456502,-0.829061,-0.540094,-0.541757,-0.456596,-0.796355,-0.540517,-0.540926,-0.711617,-0.584318
474,"RUSSIAN FEDERATION","IRAN, ISLAMIC REPUBLIC OF",365,630,1980,0,0,1,1,0.22638141932369238,0.0325215765499027,0.6480056018068749,0.0020531795478381724,0.004186396917940453,0.028579246285921147,0.05827257956783015,"ACQ2","NEGO",0,0.9999999999999999,-0.868189,1.384805,-1.286747,1.184074,0.441796,0.345229,0.031786,-0.177493,1.172252,-1.023476,1.083116,-1.765282,-0.456551,0.096721,-1.287493,-0.91659
475,"EGYPT","LIBYAN ARAB JAMAHIRIYA",651,620,1980,0,0,1,1,0.11315518228616257,0.10976836928356341,0.3944411730086252,0.0036888958408054485,0.013521380179860302,0.07832615576867862,0.2870988436323044,"ACQ2","NEGO",0,0.9999999999999999,-1.325708,0.531947,-1.615368,0.871241,-0.00614,-0.47765,0.188325,0.043495,1.074371,-1.054869,1.286039,-1.611725,-0.111309,0.012429,-0.456497,-0.178069
476,"SYRIAN ARAB REPUBLIC","JORDAN",652,663,1980,0,0,1,1,0.31563586668979154,0.1740836924453555,0.3288878424453097,0.02049978503248873,0.02604155847920276,0.059397119386505465,0.07545413552134624,"ACQ2","NEGO",0,1.,-0.32719,-0.279319,-0.602143,-0.059422,-0.292481,-0.303286,-0.210061,-0.347538,0.090642,0.03774,0.175578,-0.682206,0.052555,0.064199,-0.582454,-0.222481
477,"AFGHANISTAN","IRAN, ISLAMIC REPUBLIC OF",700,630,1980,0,0,1,1,0.36176198177547947,0.1344647684361104,0.36726357281468525,0.037701166929575584,0.06753429424292351,0.011204155114414095,0.020070060686811633,"ACQ2","NEGO",0,1.,-0.89533,1.225375,-1.628886,1.169227,-0.330282,0.210731,-0.753208,-1.119986,0.84744,-1.130922,0.694593,-1.405605,0.304019,-0.173918,-0.123511,0.01383
478,"CUBA","UNITED STATES",40,2,1981,0,0,1,1,0.4856218043146835,0.09555410037466971,0.34996308555485656,0.029381190050026103,0.038280221689592005,0.0005209116450662364,0.0006786863711059207,"SQ","NEGO",0,1.,-1.379979,1.508822,-2.266951,1.496253,-1.053464,0.111201,-1.509519,-1.953006,0.899625,-1.606168,0.794116,-1.657357,0.771354,-0.520675,0.614656,0.640251
479,"NICARAGUA","HONDURAS",93,91,1981,0,0,1,1,0.05911774031770901,0.5031573590083698,0.046022502222935684,0.17069953175877825,0.12562807505611143,0.054940653180662595,0.040434138455433255,"ACQ1","NEGO",0,1.,0.772023,0.774114,0.328975,0.343552,0.773188,0.773069,0.121101,-0.100422,0.861724,0.859659,0.519846,0.301894,0.860572,0.860692,-0.039071,0.239812
480,"VENEZUELA","GUYANA",101,110,1981,0,0,1,1,0.15841855720165626,0.03915241470205372,0.6434125806178439,0.0028568613983305314,0.006405217778160102,0.046191299586291416,0.10356306871566413,"ACQ2","NEGO",0,1.,-1.294701,1.192459,-1.441048,1.254826,0.82847,-0.073059,0.817663,0.74449,1.004416,-1.379385,1.021225,-2.149311,-0.830934,-0.259212,-1.584052,-1.199088
481,"RUSSIAN FEDERATION","SWEDEN",365,380,1981,0,0,1,1,0.18033963294609684,0.05003683942060716,0.6024644055628333,0.00010665282882528288,0.000261630243269125,0.04830174436244038,0.1184890946359279,"ACQ2","NEGO",0,1.,-1.112729,1.088203,-1.387606,1.099766,0.483219,-0.015946,0.357344,0.219906,0.921444,-1.202681,0.926897,-1.860705,-0.476281,-0.179123,-1.128852,-0.79984
482,"TURKEY","GREECE",640,350,1981,0,0,1,1,0.17954466561988935,0.3254455841521655,0.1759961902697702,0.0760608152452143,0.08606145999933512,0.07360665893805722,0.08328462577556829,"ACQ1","NEGO",0,1.,0.066034,0.068062,0.065937,0.001021,0.068062,0.067048,0.000972,0.000923,0.715794,0.713689,0.715789,-0.286236,0.713689,0.714741,-0.28624,0.213722
483,"RUSSIAN FEDERATION","ITALY",365,325,1982,0,0,1,1,0.12911750783083212,0.03721334827280562,0.6471516153821293,0.004090434441382339,0.009129670484990585,0.05361997911472633,0.1196774444731337,"ACQ2","NEGO",0,1.,-1.571838,1.535394,-2.039354,1.554612,0.082716,-0.03609,-0.131824,-0.365581,1.840817,-1.376204,1.846415,-2.221092,-0.877207,0.54492,-1.716498,-1.294053
484,"ARGENTINA","CHILE",160,155,1983,0,0,1,1,0.3582336555621149,0.13167301420427052,0.37299471439035076,0.015477255885244833,0.021683149732412886,0.041624121875572594,0.058314088350033516,"ACQ2","NEGO",0,1.,-0.639935,-0.638352,-0.977722,-0.215103,-0.638886,-0.639143,-0.384531,-0.553425,-0.218649,-0.220535,-0.00247,-0.882303,-0.219897,-0.219592,-0.665486,-0.334602
485,"ETHIOPIA","SUDAN",530,625,1983,0,0,1,1,0.22259066123719454,0.034277446691646646,0.6439655766390063,0.002163747812484334,0.004443661605703473,0.030310537419155063,0.06224836859480962,"ACQ2","NEGO",0,1.,-1.458773,0.202055,-1.474698,0.925075,0.175606,-0.734721,0.890663,0.8827,0.091948,-1.496352,0.243385,-2.290236,-1.168979,-0.813121,-1.811426,-1.414484
486,"UNITED STATES","IRAN, ISLAMIC REPUBLIC OF",2,630,1984,0,0,1,1,0.11141442552712846,0.3011234481246848,0.15865635498298666,0.07403715465146324,0.1753865480835599,0.053246495065390365,0.12613557356478658,"ACQ1","NEGO",0,1.,-0.806449,1.507276,-1.492825,1.355778,-0.08081,0.483057,-0.575496,-0.918684,1.019815,-1.152865,0.762255,-1.619677,0.005582,-0.085805,-0.71879,-0.485384
487,"RUSSIAN FEDERATION","JAPAN",365,740,1984,0,0,1,1,0.09919220327346143,0.30012453480802553,0.14921261879843398,0.0694382875459206,0.16749914626287382,0.06287237283209417,0.1516608364791905,"ACQ1","NEGO",0,1.,-0.885394,1.385388,-1.552011,1.273429,-0.128353,0.335826,-0.57362,-0.906928,0.923663,-1.181568,0.724996,-1.58999,0.06384,-0.163385,-0.543249,-0.339038
488,"LIBYAN ARAB JAMAHIRIYA","TUNISIA",620,616,1985,0,0,1,1,0.005931821594047718,0.53679277051342,0.004997886917987291,0.037253997317550275,0.04187333296104959,0.17568311927477928,0.1974670714211659,"ACQ1","NEGO",0,1.,0.056687,0.058711,-0.284593,0.020704,0.05802,0.057699,-0.150627,-0.321267,-0.02178,-0.023769,-0.04147,-0.682506,-0.02309,-0.022774,-0.701518,-0.372149
489,"LIBYAN ARAB JAMAHIRIYA","EGYPT",620,651,1985,0,0,1,1,0.09957293782027295,0.21157536999671694,0.22044467217052094,0.03005020402950801,0.08884333886442708,0.08833912290632143,0.2611743542122327,"WAR1","NEGO",0,1.,-1.027861,1.117942,-1.563353,1.09114,-0.031119,0.057699,-0.325667,-0.593414,0.505151,-1.336806,0.465375,-1.647444,-0.067029,-0.499158,-0.417442,-0.262124
490,"IRAN, ISLAMIC REPUBLIC OF","FRANCE",630,220,1985,0,0,1,1,0.1464737760952696,0.17846490888188468,0.3042998094061546,0.032952482691438315,0.09937050371750128,0.05937850550684666,0.17906001370090488,"ACQ2","NEGO",0,1.,-1.151773,1.021819,-1.767846,1.054003,-0.317272,-0.083829,-0.593125,-0.901161,1.755775,-0.492155,1.781052,-1.190621,0.185672,0.903934,-0.487518,-0.138285
491,"MOROCCO","MAURITANIA",600,435,1987,0,0,1,1,0.25613134083285366,0.20241611774746202,0.30243972098449506,0.022566178090810133,0.04076792579637868,0.0625949837618062,0.11308373278619425,"ACQ2","NEGO",0,1.,-0.681557,-0.349271,-1.132448,-0.064753,-0.499096,-0.518145,-0.440023,-0.665468,-0.036413,-0.40851,0.278924,-0.799922,-0.182056,-0.22387,-0.258131,-0.062425
492,"TURKEY","GREECE",640,350,1989,0,0,1,1,0.06942833910371868,0.44939326310797784,0.06439095216663518,0.10573833398335077,0.1187400628131634,0.09058528002196789,0.10172376880318625,"ACQ1","NEGO",0,1.,0.190917,0.192988,0.190797,0.001059,0.192988,0.191952,0.000998,0.000939,0.865593,0.86353,0.865576,-0.136384,0.86353,0.864561,-0.136401,0.363556
493,"PERU","ECUADOR",135,130,1991,0,0,1,1,0.006813346991572145,0.5361361865551026,0.005735419644372363,0.04151860718539126,0.04654688641451999,0.17125453901924514,0.1919950141897966,"ACQ1","NEGO",0,1.,0.078949,0.080982,-0.232841,0.025949,0.080348,0.079965,-0.13058,-0.286475,0.352086,0.349978,0.327169,-0.338426,0.350635,0.351032,-0.362686,-0.018484
494,"None","AUSTRIA",345,305,1991,0,0,1,1,0.16925286244367313,0.09135228073178135,0.48020808211536153,0.007266668637944011,0.02019791871325492,0.06130979978173785,0.1704123875762472,"ACQ2","NEGO",0,1.,-1.028305,1.019606,-1.440961,1.022793,0.174524,-0.005426,-0.028617,-0.234945,1.022215,-1.026708,1.024478,-1.609619,-0.172126,-0.002803,-0.752774,-0.461318
495,"None","HUNGARY",345,310,1991,0,0,1,1,0.5240509225452116,0.08617396790717284,0.3347323403871009,0.023175080380717757,0.030510718355068526,0.0005857768610673002,0.0007711935636612007,"SQ","NEGO",0,1.,-1.161211,1.15315,-2.104579,1.153458,-1.030143,-0.005426,-1.50152,-1.973204,1.471667,-0.943026,1.476563,-1.040724,1.235756,0.374136,1.142954,1.191803
496,"RUSSIAN FEDERATION","TURKEY",365,640,1821,0,0,1,1,0.13126293856900106,0.2607696219665996,0.2035636849891741,0.0972747703008033,0.1891353801635271,0.040074699547190756,0.07791890446370409,"ACQ1","CAP1",0,0.9999999999999999,-1.032357,1.923335,-1.708368,1.609837,-0.074744,0.96762,-0.726248,-1.064253,0.783882,-1.679992,0.246456,-2.124583,-0.311532,-0.660493,-1.293548,-1.071253
497,"GERMANY","FRANCE",255,220,1832,0,0,1,1,0.4160118920037929,0.06884958023444426,0.44198965240307025,0.010184547422481684,0.03343585610849116,0.006894345244405824,0.022634126583313877,"ACQ2","CAP1",0,1.,-1.175486,1.423024,-1.945902,1.380327,-0.578911,0.185979,-1.006817,-1.392025,1.445143,-1.160722,1.338786,-1.588844,0.329515,0.214708,-0.204964,0.009097
498,"UNITED STATES","MEXICO",2,70,1839,0,0,1,1,0.21245310575318033,0.027965133129608816,0.671228210358437,0.0007289281542433905,0.0014586407973559265,0.028711693878885138,0.05745428792828938,"ACQ2","CAP1",0,1.,-1.058516,1.144313,-1.269908,1.100268,0.678654,0.055852,0.528913,0.423217,0.986299,-1.150053,0.973349,-1.918193,-0.654718,-0.104553,-1.435807,-1.051738
499,"UNITED STATES","UNITED KINGDOM",2,200,1839,0,0,1,1,0.526294873737634,0.09971182350773036,0.3144227672293154,0.023606683953459568,0.03594920083490591,5.807240010065474e-6,8.843496944760429e-6,"SQ","CAP1",0,1.,-1.184572,1.26378,-2.134448,1.260981,-1.061852,0.055852,-1.53959,-2.014529,1.688768,-0.83586,1.643222,-1.020374,1.222938,0.653095,0.992878,1.085135
500,"BRAZIL","PARAGUAY",140,150,1855,0,0,1,1,0.22388218987383832,0.0222554558186127,0.6856990700102312,0.0034993858173820004,0.00626776297472862,0.020922237668981027,0.03747389783622612,"ACQ2","CAP1",0,1.,-1.124101,0.955383,-1.197412,1.0537,0.802933,-0.106094,0.864594,0.827938,1.114905,-1.030244,1.123617,-1.948127,-0.854091,0.054215,-1.763262,-1.30432
501,"FRANCE","EGYPT",220,651,1882,0,0,1,1,0.21003585981185996,0.029388149203087813,0.6672189346258481,0.002704157323903269,0.005421398925014372,0.028364751678532092,0.05686674843175444,"ACQ2","CAP1",0,1.,-1.30017,0.67537,-1.368346,1.034259,0.540686,-0.385147,0.865488,0.8314,0.917684,-1.186161,0.980193,-2.023862,-0.84471,-0.170036,-1.619903,-1.201052
